session_id,configuration_id,ablation_mode,p,gamma,delay_s,packet_loss_rate,metric,mean,std,ci95_low,ci95_high,n
springer_revision_full_20260530,decentralized-only_p3_g0p25_d2_loss0p1,decentralized_only,3.000000,0.250000,2.000000,0.100000,fusion_time_s,1.509119,0.020704,1.490971,1.527267,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d2_loss0p1,decentralized_only,3.000000,0.250000,2.000000,0.100000,theta_mean,0.546940,0.003608,0.543778,0.550103,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d2_loss0p1,decentralized_only,3.000000,0.250000,2.000000,0.100000,theta_std,0.026202,0.000626,0.025653,0.026751,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d2_loss0p3,decentralized_only,3.000000,0.250000,2.000000,0.300000,pose_rmse_m,1.157303,0.015612,1.143619,1.170988,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d2_loss0p3,decentralized_only,3.000000,0.250000,2.000000,0.300000,map_alignment_rmse_m,0.786975,0.013464,0.775173,0.798776,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d2_loss0p3,decentralized_only,3.000000,0.250000,2.000000,0.300000,fusion_time_s,1.702202,0.006373,1.696615,1.707788,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d2_loss0p3,decentralized_only,3.000000,0.250000,2.000000,0.300000,theta_mean,0.493466,0.008389,0.486112,0.500819,5
springer_revision_full_20260530,decentralized-only_p3_g0p25_d2_loss0p3,decentralized_only,3.000000,0.250000,2.000000,0.300000,theta_std,0.034840,0.006013,0.029569,0.040111,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d0p5_loss0p1,decentralized_only,3.000000,0.500000,0.500000,0.100000,pose_rmse_m,0.800442,0.006201,0.795007,0.805878,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d0p5_loss0p1,decentralized_only,3.000000,0.500000,0.500000,0.100000,map_alignment_rmse_m,0.543734,0.005078,0.539283,0.548186,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d0p5_loss0p1,decentralized_only,3.000000,0.500000,0.500000,0.100000,fusion_time_s,0.948328,0.013854,0.936185,0.960472,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d0p5_loss0p1,decentralized_only,3.000000,0.500000,0.500000,0.100000,theta_mean,0.747155,0.009073,0.739203,0.755108,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d0p5_loss0p1,decentralized_only,3.000000,0.500000,0.500000,0.100000,theta_std,0.034918,0.003301,0.032025,0.037812,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d0p5_loss0p3,decentralized_only,3.000000,0.500000,0.500000,0.300000,pose_rmse_m,0.969329,0.020471,0.951385,0.987273,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d0p5_loss0p3,decentralized_only,3.000000,0.500000,0.500000,0.300000,map_alignment_rmse_m,0.664319,0.009068,0.656371,0.672268,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d0p5_loss0p3,decentralized_only,3.000000,0.500000,0.500000,0.300000,fusion_time_s,1.153739,0.008803,1.146022,1.161455,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d0p5_loss0p3,decentralized_only,3.000000,0.500000,0.500000,0.300000,theta_mean,0.708426,0.008229,0.701213,0.715639,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d0p5_loss0p3,decentralized_only,3.000000,0.500000,0.500000,0.300000,theta_std,0.043014,0.007154,0.036743,0.049284,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d2_loss0p1,decentralized_only,3.000000,0.500000,2.000000,0.100000,pose_rmse_m,0.987210,0.007899,0.980286,0.994133,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d2_loss0p1,decentralized_only,3.000000,0.500000,2.000000,0.100000,map_alignment_rmse_m,0.662964,0.005979,0.657722,0.668205,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d2_loss0p1,decentralized_only,3.000000,0.500000,2.000000,0.100000,fusion_time_s,1.502213,0.018246,1.486220,1.518206,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d2_loss0p1,decentralized_only,3.000000,0.500000,2.000000,0.100000,theta_mean,0.332792,0.004034,0.329256,0.336327,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d2_loss0p1,decentralized_only,3.000000,0.500000,2.000000,0.100000,theta_std,0.022151,0.001283,0.021026,0.023275,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d2_loss0p3,decentralized_only,3.000000,0.500000,2.000000,0.300000,pose_rmse_m,1.140202,0.007926,1.133255,1.147149,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d2_loss0p3,decentralized_only,3.000000,0.500000,2.000000,0.300000,map_alignment_rmse_m,0.785979,0.013885,0.773808,0.798149,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d2_loss0p3,decentralized_only,3.000000,0.500000,2.000000,0.300000,fusion_time_s,1.685490,0.017352,1.670280,1.700700,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d2_loss0p3,decentralized_only,3.000000,0.500000,2.000000,0.300000,theta_mean,0.302510,0.006800,0.296550,0.308471,5
springer_revision_full_20260530,decentralized-only_p3_g0p5_d2_loss0p3,decentralized_only,3.000000,0.500000,2.000000,0.300000,theta_std,0.027295,0.000996,0.026422,0.028168,5
springer_revision_full_20260530,decentralized-only_p3_g1_d0p5_loss0p1,decentralized_only,3.000000,1.000000,0.500000,0.100000,pose_rmse_m,0.800401,0.009248,0.792295,0.808507,5
springer_revision_full_20260530,decentralized-only_p3_g1_d0p5_loss0p1,decentralized_only,3.000000,1.000000,0.500000,0.100000,map_alignment_rmse_m,0.528836,0.007446,0.522309,0.535363,5
springer_revision_full_20260530,decentralized-only_p3_g1_d0p5_loss0p1,decentralized_only,3.000000,1.000000,0.500000,0.100000,fusion_time_s,0.978930,0.023796,0.958072,0.999788,5
springer_revision_full_20260530,decentralized-only_p3_g1_d0p5_loss0p1,decentralized_only,3.000000,1.000000,0.500000,0.100000,theta_mean,0.581846,0.005663,0.576883,0.586810,5
springer_revision_full_20260530,decentralized-only_p3_g1_d0p5_loss0p1,decentralized_only,3.000000,1.000000,0.500000,0.100000,theta_std,0.053079,0.008818,0.045350,0.060808,5
springer_revision_full_20260530,decentralized-only_p3_g1_d0p5_loss0p3,decentralized_only,3.000000,1.000000,0.500000,0.300000,pose_rmse_m,0.971243,0.021026,0.952813,0.989673,5
springer_revision_full_20260530,decentralized-only_p3_g1_d0p5_loss0p3,decentralized_only,3.000000,1.000000,0.500000,0.300000,map_alignment_rmse_m,0.668056,0.010664,0.658709,0.677404,5
springer_revision_full_20260530,decentralized-only_p3_g1_d0p5_loss0p3,decentralized_only,3.000000,1.000000,0.500000,0.300000,fusion_time_s,1.172240,0.010557,1.162987,1.181494,5
springer_revision_full_20260530,decentralized-only_p3_g1_d0p5_loss0p3,decentralized_only,3.000000,1.000000,0.500000,0.300000,theta_mean,0.548103,0.013553,0.536223,0.559982,5
springer_revision_full_20260530,decentralized-only_p3_g1_d0p5_loss0p3,decentralized_only,3.000000,1.000000,0.500000,0.300000,theta_std,0.049252,0.005063,0.044815,0.053690,5
springer_revision_full_20260530,decentralized-only_p3_g1_d2_loss0p1,decentralized_only,3.000000,1.000000,2.000000,0.100000,pose_rmse_m,0.984233,0.010695,0.974858,0.993607,5
springer_revision_full_20260530,decentralized-only_p3_g1_d2_loss0p1,decentralized_only,3.000000,1.000000,2.000000,0.100000,map_alignment_rmse_m,0.668499,0.007989,0.661497,0.675501,5
springer_revision_full_20260530,decentralized-only_p3_g1_d2_loss0p1,decentralized_only,3.000000,1.000000,2.000000,0.100000,fusion_time_s,1.513233,0.026377,1.490113,1.536354,5
springer_revision_full_20260530,decentralized-only_p3_g1_d2_loss0p1,decentralized_only,3.000000,1.000000,2.000000,0.100000,theta_mean,0.122635,0.003156,0.119869,0.125402,5
springer_revision_full_20260530,decentralized-only_p3_g1_d2_loss0p1,decentralized_only,3.000000,1.000000,2.000000,0.100000,theta_std,0.016237,0.003093,0.013527,0.018948,5
springer_revision_full_20260530,decentralized-only_p3_g1_d2_loss0p3,decentralized_only,3.000000,1.000000,2.000000,0.300000,pose_rmse_m,1.161828,0.007136,1.155573,1.168083,5
springer_revision_full_20260530,decentralized-only_p3_g1_d2_loss0p3,decentralized_only,3.000000,1.000000,2.000000,0.300000,map_alignment_rmse_m,0.787933,0.018413,0.771794,0.804073,5
springer_revision_full_20260530,decentralized-only_p3_g1_d2_loss0p3,decentralized_only,3.000000,1.000000,2.000000,0.300000,fusion_time_s,1.706586,0.018091,1.690729,1.722444,5
springer_revision_full_20260530,decentralized-only_p3_g1_d2_loss0p3,decentralized_only,3.000000,1.000000,2.000000,0.300000,theta_mean,0.110904,0.003330,0.107985,0.113823,5
springer_revision_full_20260530,decentralized-only_p3_g1_d2_loss0p3,decentralized_only,3.000000,1.000000,2.000000,0.300000,theta_std,0.015001,0.001245,0.013909,0.016092,5
springer_revision_full_20260530,full-emrmf_p1_g0_d0p5_loss0p1,full_emrmf,1.000000,0.000000,0.500000,0.100000,pose_rmse_m,0.296356,0.014542,0.283609,0.309103,5
springer_revision_full_20260530,full-emrmf_p1_g0_d0p5_loss0p1,full_emrmf,1.000000,0.000000,0.500000,0.100000,map_alignment_rmse_m,0.207399,0.011344,0.197455,0.217342,5
springer_revision_full_20260530,full-emrmf_p1_g0_d0p5_loss0p1,full_emrmf,1.000000,0.000000,0.500000,0.100000,fusion_time_s,0.822740,0.012966,0.811375,0.834105,5
springer_revision_full_20260530,full-emrmf_p1_g0_d0p5_loss0p1,full_emrmf,1.000000,0.000000,0.500000,0.100000,theta_mean,0.664358,0.012737,0.653194,0.675522,5
springer_revision_full_20260530,full-emrmf_p1_g0_d0p5_loss0p1,full_emrmf,1.000000,0.000000,0.500000,0.100000,theta_std,0.053871,0.003167,0.051095,0.056646,5
springer_revision_full_20260530,full-emrmf_p1_g0_d0p5_loss0p3,full_emrmf,1.000000,0.000000,0.500000,0.300000,pose_rmse_m,0.486631,0.003855,0.483252,0.490010,5
springer_revision_full_20260530,full-emrmf_p1_g0_d0p5_loss0p3,full_emrmf,1.000000,0.000000,0.500000,0.300000,map_alignment_rmse_m,0.347965,0.023961,0.326962,0.368968,5
springer_revision_full_20260530,full-emrmf_p1_g0_d0p5_loss0p3,full_emrmf,1.000000,0.000000,0.500000,0.300000,fusion_time_s,1.010617,0.013244,0.999008,1.022227,5
springer_revision_full_20260530,full-emrmf_p1_g0_d0p5_loss0p3,full_emrmf,1.000000,0.000000,0.500000,0.300000,theta_mean,0.557810,0.014458,0.545137,0.570483,5
springer_revision_full_20260530,full-emrmf_p1_g0_d0p5_loss0p3,full_emrmf,1.000000,0.000000,0.500000,0.300000,theta_std,0.056969,0.003607,0.053808,0.060131,5
springer_revision_full_20260530,full-emrmf_p1_g0_d2_loss0p1,full_emrmf,1.000000,0.000000,2.000000,0.100000,pose_rmse_m,0.513186,0.014471,0.500502,0.525870,5
springer_revision_full_20260530,full-emrmf_p1_g0_d2_loss0p1,full_emrmf,1.000000,0.000000,2.000000,0.100000,map_alignment_rmse_m,0.335180,0.010321,0.326133,0.344227,5
springer_revision_full_20260530,full-emrmf_p1_g0_d2_loss0p1,full_emrmf,1.000000,0.000000,2.000000,0.100000,fusion_time_s,1.366150,0.012017,1.355617,1.376683,5
springer_revision_full_20260530,full-emrmf_p1_g0_d2_loss0p1,full_emrmf,1.000000,0.000000,2.000000,0.100000,theta_mean,0.544536,0.017703,0.529019,0.560053,5
springer_revision_full_20260530,full-emrmf_p1_g0_d2_loss0p1,full_emrmf,1.000000,0.000000,2.000000,0.100000,theta_std,0.056163,0.003506,0.053089,0.059236,5
springer_revision_full_20260530,full-emrmf_p1_g0_d2_loss0p3,full_emrmf,1.000000,0.000000,2.000000,0.300000,pose_rmse_m,0.701766,0.008120,0.694648,0.708883,5
springer_revision_full_20260530,full-emrmf_p1_g0_d2_loss0p3,full_emrmf,1.000000,0.000000,2.000000,0.300000,map_alignment_rmse_m,0.491555,0.014895,0.478499,0.504611,5
springer_revision_full_20260530,full-emrmf_p1_g0_d2_loss0p3,full_emrmf,1.000000,0.000000,2.000000,0.300000,fusion_time_s,1.556746,0.011979,1.546246,1.567246,5
springer_revision_full_20260530,full-emrmf_p1_g0_d2_loss0p3,full_emrmf,1.000000,0.000000,2.000000,0.300000,theta_mean,0.436086,0.014700,0.423201,0.448971,5
springer_revision_full_20260530,full-emrmf_p1_g0_d2_loss0p3,full_emrmf,1.000000,0.000000,2.000000,0.300000,theta_std,0.053871,0.004783,0.049678,0.058064,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d0p5_loss0p1,full_emrmf,1.000000,0.250000,0.500000,0.100000,pose_rmse_m,0.322759,0.012819,0.311523,0.333996,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d0p5_loss0p1,full_emrmf,1.000000,0.250000,0.500000,0.100000,map_alignment_rmse_m,0.225066,0.016958,0.210202,0.239931,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d0p5_loss0p1,full_emrmf,1.000000,0.250000,0.500000,0.100000,fusion_time_s,0.822332,0.021916,0.803122,0.841542,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d0p5_loss0p1,full_emrmf,1.000000,0.250000,0.500000,0.100000,theta_mean,0.588321,0.014496,0.575615,0.601027,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d0p5_loss0p1,full_emrmf,1.000000,0.250000,0.500000,0.100000,theta_std,0.049857,0.005581,0.044965,0.054750,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d0p5_loss0p3,full_emrmf,1.000000,0.250000,0.500000,0.300000,pose_rmse_m,0.510994,0.015452,0.497449,0.524538,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d0p5_loss0p3,full_emrmf,1.000000,0.250000,0.500000,0.300000,map_alignment_rmse_m,0.356527,0.012247,0.345792,0.367262,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d0p5_loss0p3,full_emrmf,1.000000,0.250000,0.500000,0.300000,fusion_time_s,1.026804,0.015936,1.012836,1.040772,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d0p5_loss0p3,full_emrmf,1.000000,0.250000,0.500000,0.300000,theta_mean,0.489543,0.013303,0.477883,0.501203,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d0p5_loss0p3,full_emrmf,1.000000,0.250000,0.500000,0.300000,theta_std,0.048591,0.002998,0.045963,0.051218,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d2_loss0p1,full_emrmf,1.000000,0.250000,2.000000,0.100000,pose_rmse_m,0.554209,0.008232,0.546993,0.561425,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d2_loss0p1,full_emrmf,1.000000,0.250000,2.000000,0.100000,map_alignment_rmse_m,0.373793,0.017294,0.358633,0.388952,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d2_loss0p1,full_emrmf,1.000000,0.250000,2.000000,0.100000,fusion_time_s,1.384673,0.021063,1.366210,1.403136,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d2_loss0p1,full_emrmf,1.000000,0.250000,2.000000,0.100000,theta_mean,0.332168,0.006873,0.326143,0.338193,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d2_loss0p1,full_emrmf,1.000000,0.250000,2.000000,0.100000,theta_std,0.032684,0.002820,0.030212,0.035155,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d2_loss0p3,full_emrmf,1.000000,0.250000,2.000000,0.300000,pose_rmse_m,0.711288,0.013045,0.699853,0.722723,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d2_loss0p3,full_emrmf,1.000000,0.250000,2.000000,0.300000,map_alignment_rmse_m,0.504889,0.008525,0.497416,0.512361,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d2_loss0p3,full_emrmf,1.000000,0.250000,2.000000,0.300000,fusion_time_s,1.566526,0.017677,1.551032,1.582021,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d2_loss0p3,full_emrmf,1.000000,0.250000,2.000000,0.300000,theta_mean,0.266809,0.007612,0.260137,0.273482,5
springer_revision_full_20260530,full-emrmf_p1_g0p25_d2_loss0p3,full_emrmf,1.000000,0.250000,2.000000,0.300000,theta_std,0.034205,0.003446,0.031184,0.037226,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d0p5_loss0p1,full_emrmf,1.000000,0.500000,0.500000,0.100000,pose_rmse_m,0.329699,0.013440,0.317918,0.341480,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d0p5_loss0p1,full_emrmf,1.000000,0.500000,0.500000,0.100000,map_alignment_rmse_m,0.230011,0.012896,0.218707,0.241315,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d0p5_loss0p1,full_emrmf,1.000000,0.500000,0.500000,0.100000,fusion_time_s,0.831011,0.019849,0.813612,0.848409,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d0p5_loss0p1,full_emrmf,1.000000,0.500000,0.500000,0.100000,theta_mean,0.515205,0.010570,0.505940,0.524471,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d0p5_loss0p1,full_emrmf,1.000000,0.500000,0.500000,0.100000,theta_std,0.048583,0.002990,0.045962,0.051203,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d0p5_loss0p3,full_emrmf,1.000000,0.500000,0.500000,0.300000,pose_rmse_m,0.507775,0.013495,0.495946,0.519604,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d0p5_loss0p3,full_emrmf,1.000000,0.500000,0.500000,0.300000,map_alignment_rmse_m,0.384177,0.007537,0.377570,0.390783,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d0p5_loss0p3,full_emrmf,1.000000,0.500000,0.500000,0.300000,fusion_time_s,1.022020,0.022304,1.002469,1.041570,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d0p5_loss0p3,full_emrmf,1.000000,0.500000,0.500000,0.300000,theta_mean,0.433552,0.015516,0.419951,0.447152,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d0p5_loss0p3,full_emrmf,1.000000,0.500000,0.500000,0.300000,theta_std,0.050891,0.003515,0.047809,0.053972,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d2_loss0p1,full_emrmf,1.000000,0.500000,2.000000,0.100000,pose_rmse_m,0.565604,0.006322,0.560062,0.571145,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d2_loss0p1,full_emrmf,1.000000,0.500000,2.000000,0.100000,map_alignment_rmse_m,0.402071,0.007245,0.395720,0.408421,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d2_loss0p1,full_emrmf,1.000000,0.500000,2.000000,0.100000,fusion_time_s,1.366170,0.011539,1.356056,1.376285,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d2_loss0p1,full_emrmf,1.000000,0.500000,2.000000,0.100000,theta_mean,0.199929,0.006428,0.194295,0.205564,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d2_loss0p1,full_emrmf,1.000000,0.500000,2.000000,0.100000,theta_std,0.023354,0.001942,0.021652,0.025056,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d2_loss0p3,full_emrmf,1.000000,0.500000,2.000000,0.300000,pose_rmse_m,0.747374,0.013490,0.735550,0.759199,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d2_loss0p3,full_emrmf,1.000000,0.500000,2.000000,0.300000,map_alignment_rmse_m,0.525366,0.018395,0.509241,0.541490,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d2_loss0p3,full_emrmf,1.000000,0.500000,2.000000,0.300000,fusion_time_s,1.567947,0.022590,1.548147,1.587748,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d2_loss0p3,full_emrmf,1.000000,0.500000,2.000000,0.300000,theta_mean,0.161364,0.009065,0.153418,0.169309,5
springer_revision_full_20260530,full-emrmf_p1_g0p5_d2_loss0p3,full_emrmf,1.000000,0.500000,2.000000,0.300000,theta_std,0.024057,0.002893,0.021522,0.026593,5
springer_revision_full_20260530,full-emrmf_p1_g1_d0p5_loss0p1,full_emrmf,1.000000,1.000000,0.500000,0.100000,pose_rmse_m,0.349883,0.005844,0.344761,0.355005,5
springer_revision_full_20260530,full-emrmf_p1_g1_d0p5_loss0p1,full_emrmf,1.000000,1.000000,0.500000,0.100000,map_alignment_rmse_m,0.241668,0.011651,0.231456,0.251881,5
springer_revision_full_20260530,full-emrmf_p1_g1_d0p5_loss0p1,full_emrmf,1.000000,1.000000,0.500000,0.100000,fusion_time_s,0.849081,0.011161,0.839298,0.858865,5
springer_revision_full_20260530,full-emrmf_p1_g1_d0p5_loss0p1,full_emrmf,1.000000,1.000000,0.500000,0.100000,theta_mean,0.406148,0.013140,0.394631,0.417666,5
springer_revision_full_20260530,full-emrmf_p1_g1_d0p5_loss0p1,full_emrmf,1.000000,1.000000,0.500000,0.100000,theta_std,0.049063,0.005690,0.044075,0.054050,5
springer_revision_full_20260530,full-emrmf_p1_g1_d0p5_loss0p3,full_emrmf,1.000000,1.000000,0.500000,0.300000,pose_rmse_m,0.523046,0.008233,0.515829,0.530263,5
springer_revision_full_20260530,full-emrmf_p1_g1_d0p5_loss0p3,full_emrmf,1.000000,1.000000,0.500000,0.300000,map_alignment_rmse_m,0.372445,0.011996,0.361930,0.382960,5
springer_revision_full_20260530,full-emrmf_p1_g1_d0p5_loss0p3,full_emrmf,1.000000,1.000000,0.500000,0.300000,fusion_time_s,1.041604,0.029743,1.015533,1.067675,5
springer_revision_full_20260530,full-emrmf_p1_g1_d0p5_loss0p3,full_emrmf,1.000000,1.000000,0.500000,0.300000,theta_mean,0.340312,0.008803,0.332596,0.348028,5
springer_revision_full_20260530,full-emrmf_p1_g1_d0p5_loss0p3,full_emrmf,1.000000,1.000000,0.500000,0.300000,theta_std,0.045963,0.003260,0.043106,0.048821,5
springer_revision_full_20260530,full-emrmf_p1_g1_d2_loss0p1,full_emrmf,1.000000,1.000000,2.000000,0.100000,pose_rmse_m,0.581484,0.013997,0.569215,0.593753,5
springer_revision_full_20260530,full-emrmf_p1_g1_d2_loss0p1,full_emrmf,1.000000,1.000000,2.000000,0.100000,map_alignment_rmse_m,0.413434,0.015301,0.400022,0.426846,5
springer_revision_full_20260530,full-emrmf_p1_g1_d2_loss0p1,full_emrmf,1.000000,1.000000,2.000000,0.100000,fusion_time_s,1.372050,0.023295,1.351631,1.392469,5
springer_revision_full_20260530,full-emrmf_p1_g1_d2_loss0p1,full_emrmf,1.000000,1.000000,2.000000,0.100000,theta_mean,0.073870,0.002833,0.071387,0.076353,5
springer_revision_full_20260530,full-emrmf_p1_g1_d2_loss0p1,full_emrmf,1.000000,1.000000,2.000000,0.100000,theta_std,0.011441,0.000692,0.010834,0.012048,5
springer_revision_full_20260530,full-emrmf_p1_g1_d2_loss0p3,full_emrmf,1.000000,1.000000,2.000000,0.300000,pose_rmse_m,0.761375,0.007054,0.755191,0.767558,5
springer_revision_full_20260530,full-emrmf_p1_g1_d2_loss0p3,full_emrmf,1.000000,1.000000,2.000000,0.300000,map_alignment_rmse_m,0.537091,0.014637,0.524262,0.549921,5
springer_revision_full_20260530,full-emrmf_p1_g1_d2_loss0p3,full_emrmf,1.000000,1.000000,2.000000,0.300000,fusion_time_s,1.588255,0.013313,1.576585,1.599924,5
springer_revision_full_20260530,full-emrmf_p1_g1_d2_loss0p3,full_emrmf,1.000000,1.000000,2.000000,0.300000,theta_mean,0.058726,0.001937,0.057028,0.060424,5
springer_revision_full_20260530,full-emrmf_p1_g1_d2_loss0p3,full_emrmf,1.000000,1.000000,2.000000,0.300000,theta_std,0.010687,0.000341,0.010389,0.010986,5
springer_revision_full_20260530,full-emrmf_p2_g0_d0p5_loss0p1,full_emrmf,2.000000,0.000000,0.500000,0.100000,pose_rmse_m,0.261631,0.014598,0.248835,0.274426,5
springer_revision_full_20260530,full-emrmf_p2_g0_d0p5_loss0p1,full_emrmf,2.000000,0.000000,0.500000,0.100000,map_alignment_rmse_m,0.179857,0.011004,0.170212,0.189502,5
springer_revision_full_20260530,full-emrmf_p2_g0_d0p5_loss0p1,full_emrmf,2.000000,0.000000,0.500000,0.100000,fusion_time_s,0.837352,0.019775,0.820018,0.854686,5
springer_revision_full_20260530,full-emrmf_p2_g0_d0p5_loss0p1,full_emrmf,2.000000,0.000000,0.500000,0.100000,theta_mean,0.884541,0.012835,0.873291,0.895792,5
springer_revision_full_20260530,full-emrmf_p2_g0_d0p5_loss0p1,full_emrmf,2.000000,0.000000,0.500000,0.100000,theta_std,0.036930,0.003365,0.033980,0.039880,5
springer_revision_full_20260530,full-emrmf_p2_g0_d0p5_loss0p3,full_emrmf,2.000000,0.000000,0.500000,0.300000,pose_rmse_m,0.456079,0.010337,0.447019,0.465140,5
springer_revision_full_20260530,full-emrmf_p2_g0_d0p5_loss0p3,full_emrmf,2.000000,0.000000,0.500000,0.300000,map_alignment_rmse_m,0.314657,0.004806,0.310444,0.318870,5
springer_revision_full_20260530,full-emrmf_p2_g0_d0p5_loss0p3,full_emrmf,2.000000,0.000000,0.500000,0.300000,fusion_time_s,0.995216,0.024571,0.973678,1.016754,5
springer_revision_full_20260530,full-emrmf_p2_g0_d0p5_loss0p3,full_emrmf,2.000000,0.000000,0.500000,0.300000,theta_mean,0.802218,0.014000,0.789946,0.814489,5
springer_revision_full_20260530,full-emrmf_p2_g0_d0p5_loss0p3,full_emrmf,2.000000,0.000000,0.500000,0.300000,theta_std,0.045504,0.003477,0.042456,0.048551,5
springer_revision_full_20260530,full-emrmf_p2_g0_d2_loss0p1,full_emrmf,2.000000,0.000000,2.000000,0.100000,pose_rmse_m,0.454512,0.014298,0.441979,0.467045,5
springer_revision_full_20260530,full-emrmf_p2_g0_d2_loss0p1,full_emrmf,2.000000,0.000000,2.000000,0.100000,map_alignment_rmse_m,0.311111,0.008261,0.303870,0.318352,5
springer_revision_full_20260530,full-emrmf_p2_g0_d2_loss0p1,full_emrmf,2.000000,0.000000,2.000000,0.100000,fusion_time_s,1.370379,0.010694,1.361005,1.379752,5
springer_revision_full_20260530,full-emrmf_p2_g0_d2_loss0p1,full_emrmf,2.000000,0.000000,2.000000,0.100000,theta_mean,0.787319,0.016357,0.772981,0.801656,5
springer_revision_full_20260530,full-emrmf_p2_g0_d2_loss0p1,full_emrmf,2.000000,0.000000,2.000000,0.100000,theta_std,0.055130,0.003598,0.051976,0.058284,5
springer_revision_full_20260530,full-emrmf_p2_g0_d2_loss0p3,full_emrmf,2.000000,0.000000,2.000000,0.300000,pose_rmse_m,0.657817,0.012839,0.646563,0.669071,5
springer_revision_full_20260530,full-emrmf_p2_g0_d2_loss0p3,full_emrmf,2.000000,0.000000,2.000000,0.300000,map_alignment_rmse_m,0.448424,0.011542,0.438307,0.458541,5
springer_revision_full_20260530,full-emrmf_p2_g0_d2_loss0p3,full_emrmf,2.000000,0.000000,2.000000,0.300000,fusion_time_s,1.550502,0.021586,1.531581,1.569423,5
springer_revision_full_20260530,full-emrmf_p2_g0_d2_loss0p3,full_emrmf,2.000000,0.000000,2.000000,0.300000,theta_mean,0.672991,0.016727,0.658329,0.687653,5
springer_revision_full_20260530,full-emrmf_p2_g0_d2_loss0p3,full_emrmf,2.000000,0.000000,2.000000,0.300000,theta_std,0.063388,0.005220,0.058813,0.067964,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d0p5_loss0p1,full_emrmf,2.000000,0.250000,0.500000,0.100000,pose_rmse_m,0.283027,0.016850,0.268257,0.297796,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d0p5_loss0p1,full_emrmf,2.000000,0.250000,0.500000,0.100000,map_alignment_rmse_m,0.186368,0.009788,0.177788,0.194947,5
