session_id,run_log_file,run_started_at_utc,run_completed_at_utc,configuration_id,run_id,ablation_mode,p,gamma,delay_s,packet_loss_rate,pose_rmse_m,map_alignment_rmse_m,fusion_time_s,theta_mean,theta_std
springer_revision_full_20260530,run_logs/20260530T210623064Z_full-emrmf_p1_g0p5_d2_loss0p3_run05.csv,2026-05-30T21:06:23.064Z,2026-05-30T21:06:23.064Z,full-emrmf_p1_g0p5_d2_loss0p3,5,full_emrmf,1.000000,0.500000,2.000000,0.300000,0.742593,0.546615,1.586618,0.152606,0.019609
springer_revision_full_20260530,run_logs/20260530T210623064Z_full-emrmf_p1_g1_d0p5_loss0p1_run01.csv,2026-05-30T21:06:23.064Z,2026-05-30T21:06:23.065Z,full-emrmf_p1_g1_d0p5_loss0p1,1,full_emrmf,1.000000,1.000000,0.500000,0.100000,0.342847,0.231465,0.855535,0.428065,0.050888
springer_revision_full_20260530,run_logs/20260530T210623065Z_full-emrmf_p1_g1_d0p5_loss0p1_run02.csv,2026-05-30T21:06:23.065Z,2026-05-30T21:06:23.066Z,full-emrmf_p1_g1_d0p5_loss0p1,2,full_emrmf,1.000000,1.000000,0.500000,0.100000,0.352305,0.229905,0.865762,0.404114,0.048379
springer_revision_full_20260530,run_logs/20260530T210623066Z_full-emrmf_p1_g1_d0p5_loss0p1_run03.csv,2026-05-30T21:06:23.066Z,2026-05-30T21:06:23.067Z,full-emrmf_p1_g1_d0p5_loss0p1,3,full_emrmf,1.000000,1.000000,0.500000,0.100000,0.356847,0.247950,0.841267,0.404706,0.041990
springer_revision_full_20260530,run_logs/20260530T210623067Z_full-emrmf_p1_g1_d0p5_loss0p1_run04.csv,2026-05-30T21:06:23.067Z,2026-05-30T21:06:23.068Z,full-emrmf_p1_g1_d0p5_loss0p1,4,full_emrmf,1.000000,1.000000,0.500000,0.100000,0.344837,0.241203,0.841472,0.401054,0.057417
springer_revision_full_20260530,run_logs/20260530T210623068Z_full-emrmf_p1_g1_d0p5_loss0p1_run05.csv,2026-05-30T21:06:23.068Z,2026-05-30T21:06:23.068Z,full-emrmf_p1_g1_d0p5_loss0p1,5,full_emrmf,1.000000,1.000000,0.500000,0.100000,0.352577,0.257819,0.841372,0.392803,0.046640
springer_revision_full_20260530,run_logs/20260530T210623069Z_full-emrmf_p1_g1_d0p5_loss0p3_run01.csv,2026-05-30T21:06:23.069Z,2026-05-30T21:06:23.069Z,full-emrmf_p1_g1_d0p5_loss0p3,1,full_emrmf,1.000000,1.000000,0.500000,0.300000,0.523028,0.383879,1.054246,0.351183,0.045211
springer_revision_full_20260530,run_logs/20260530T210623070Z_full-emrmf_p1_g1_d0p5_loss0p3_run02.csv,2026-05-30T21:06:23.070Z,2026-05-30T21:06:23.070Z,full-emrmf_p1_g1_d0p5_loss0p3,2,full_emrmf,1.000000,1.000000,0.500000,0.300000,0.532834,0.371531,1.067756,0.343639,0.050195
springer_revision_full_20260530,run_logs/20260530T210623070Z_full-emrmf_p1_g1_d0p5_loss0p3_run03.csv,2026-05-30T21:06:23.070Z,2026-05-30T21:06:23.071Z,full-emrmf_p1_g1_d0p5_loss0p3,3,full_emrmf,1.000000,1.000000,0.500000,0.300000,0.511535,0.378319,0.990823,0.344212,0.048407
springer_revision_full_20260530,run_logs/20260530T210623071Z_full-emrmf_p1_g1_d0p5_loss0p3_run04.csv,2026-05-30T21:06:23.071Z,2026-05-30T21:06:23.072Z,full-emrmf_p1_g1_d0p5_loss0p3,4,full_emrmf,1.000000,1.000000,0.500000,0.300000,0.528462,0.375977,1.042890,0.332196,0.042482
springer_revision_full_20260530,run_logs/20260530T210623072Z_full-emrmf_p1_g1_d0p5_loss0p3_run05.csv,2026-05-30T21:06:23.072Z,2026-05-30T21:06:23.073Z,full-emrmf_p1_g1_d0p5_loss0p3,5,full_emrmf,1.000000,1.000000,0.500000,0.300000,0.519371,0.352519,1.052305,0.330330,0.043522
springer_revision_full_20260530,run_logs/20260530T210623073Z_full-emrmf_p1_g1_d2_loss0p1_run01.csv,2026-05-30T21:06:23.073Z,2026-05-30T21:06:23.074Z,full-emrmf_p1_g1_d2_loss0p1,1,full_emrmf,1.000000,1.000000,2.000000,0.100000,0.582730,0.426633,1.359666,0.075438,0.010566
springer_revision_full_20260530,run_logs/20260530T210623074Z_full-emrmf_p1_g1_d2_loss0p1_run02.csv,2026-05-30T21:06:23.074Z,2026-05-30T21:06:23.075Z,full-emrmf_p1_g1_d2_loss0p1,2,full_emrmf,1.000000,1.000000,2.000000,0.100000,0.564128,0.418951,1.351435,0.075812,0.011388
springer_revision_full_20260530,run_logs/20260530T210623075Z_full-emrmf_p1_g1_d2_loss0p1_run03.csv,2026-05-30T21:06:23.075Z,2026-05-30T21:06:23.075Z,full-emrmf_p1_g1_d2_loss0p1,3,full_emrmf,1.000000,1.000000,2.000000,0.100000,0.570846,0.419597,1.410725,0.075157,0.011185
springer_revision_full_20260530,run_logs/20260530T210623076Z_full-emrmf_p1_g1_d2_loss0p1_run04.csv,2026-05-30T21:06:23.076Z,2026-05-30T21:06:23.076Z,full-emrmf_p1_g1_d2_loss0p1,4,full_emrmf,1.000000,1.000000,2.000000,0.100000,0.592618,0.387131,1.375555,0.073993,0.012471
springer_revision_full_20260530,run_logs/20260530T210623077Z_full-emrmf_p1_g1_d2_loss0p1_run05.csv,2026-05-30T21:06:23.077Z,2026-05-30T21:06:23.077Z,full-emrmf_p1_g1_d2_loss0p1,5,full_emrmf,1.000000,1.000000,2.000000,0.100000,0.597098,0.414858,1.362869,0.068950,0.011594
springer_revision_full_20260530,run_logs/20260530T210623078Z_full-emrmf_p1_g1_d2_loss0p3_run01.csv,2026-05-30T21:06:23.078Z,2026-05-30T21:06:23.078Z,full-emrmf_p1_g1_d2_loss0p3,1,full_emrmf,1.000000,1.000000,2.000000,0.300000,0.758074,0.529072,1.587486,0.060670,0.011097
springer_revision_full_20260530,run_logs/20260530T210623078Z_full-emrmf_p1_g1_d2_loss0p3_run02.csv,2026-05-30T21:06:23.078Z,2026-05-30T21:06:23.079Z,full-emrmf_p1_g1_d2_loss0p3,2,full_emrmf,1.000000,1.000000,2.000000,0.300000,0.767117,0.537851,1.591074,0.059907,0.010712
springer_revision_full_20260530,run_logs/20260530T210623079Z_full-emrmf_p1_g1_d2_loss0p3_run03.csv,2026-05-30T21:06:23.079Z,2026-05-30T21:06:23.080Z,full-emrmf_p1_g1_d2_loss0p3,3,full_emrmf,1.000000,1.000000,2.000000,0.300000,0.768831,0.523379,1.590699,0.059778,0.010628
springer_revision_full_20260530,run_logs/20260530T210623080Z_full-emrmf_p1_g1_d2_loss0p3_run04.csv,2026-05-30T21:06:23.080Z,2026-05-30T21:06:23.081Z,full-emrmf_p1_g1_d2_loss0p3,4,full_emrmf,1.000000,1.000000,2.000000,0.300000,0.761457,0.533718,1.604505,0.056703,0.010166
springer_revision_full_20260530,run_logs/20260530T210623081Z_full-emrmf_p1_g1_d2_loss0p3_run05.csv,2026-05-30T21:06:23.081Z,2026-05-30T21:06:23.082Z,full-emrmf_p1_g1_d2_loss0p3,5,full_emrmf,1.000000,1.000000,2.000000,0.300000,0.751395,0.561435,1.567509,0.056573,0.010832
springer_revision_full_20260530,run_logs/20260530T210623082Z_full-emrmf_p2_g0_d0p5_loss0p1_run01.csv,2026-05-30T21:06:23.082Z,2026-05-30T21:06:23.082Z,full-emrmf_p2_g0_d0p5_loss0p1,1,full_emrmf,2.000000,0.000000,0.500000,0.100000,0.266004,0.179456,0.821931,0.898257,0.034047
springer_revision_full_20260530,run_logs/20260530T210623083Z_full-emrmf_p2_g0_d0p5_loss0p1_run02.csv,2026-05-30T21:06:23.083Z,2026-05-30T21:06:23.083Z,full-emrmf_p2_g0_d0p5_loss0p1,2,full_emrmf,2.000000,0.000000,0.500000,0.100000,0.243196,0.198277,0.855081,0.894569,0.035732
springer_revision_full_20260530,run_logs/20260530T210623084Z_full-emrmf_p2_g0_d0p5_loss0p1_run03.csv,2026-05-30T21:06:23.084Z,2026-05-30T21:06:23.084Z,full-emrmf_p2_g0_d0p5_loss0p1,3,full_emrmf,2.000000,0.000000,0.500000,0.100000,0.256722,0.175698,0.862499,0.886276,0.037289
springer_revision_full_20260530,run_logs/20260530T210623084Z_full-emrmf_p2_g0_d0p5_loss0p1_run04.csv,2026-05-30T21:06:23.084Z,2026-05-30T21:06:23.085Z,full-emrmf_p2_g0_d0p5_loss0p1,4,full_emrmf,2.000000,0.000000,0.500000,0.100000,0.283145,0.168957,0.822430,0.876422,0.035016
springer_revision_full_20260530,run_logs/20260530T210623085Z_full-emrmf_p2_g0_d0p5_loss0p1_run05.csv,2026-05-30T21:06:23.085Z,2026-05-30T21:06:23.086Z,full-emrmf_p2_g0_d0p5_loss0p1,5,full_emrmf,2.000000,0.000000,0.500000,0.100000,0.259085,0.176897,0.824819,0.867182,0.042566
springer_revision_full_20260530,run_logs/20260530T210623086Z_full-emrmf_p2_g0_d0p5_loss0p3_run01.csv,2026-05-30T21:06:23.086Z,2026-05-30T21:06:23.087Z,full-emrmf_p2_g0_d0p5_loss0p3,1,full_emrmf,2.000000,0.000000,0.500000,0.300000,0.453726,0.319960,0.967284,0.817675,0.042563
springer_revision_full_20260530,run_logs/20260530T210623087Z_full-emrmf_p2_g0_d0p5_loss0p3_run02.csv,2026-05-30T21:06:23.087Z,2026-05-30T21:06:23.088Z,full-emrmf_p2_g0_d0p5_loss0p3,2,full_emrmf,2.000000,0.000000,0.500000,0.300000,0.462698,0.311571,1.008587,0.812554,0.044371
springer_revision_full_20260530,run_logs/20260530T210623088Z_full-emrmf_p2_g0_d0p5_loss0p3_run03.csv,2026-05-30T21:06:23.088Z,2026-05-30T21:06:23.088Z,full-emrmf_p2_g0_d0p5_loss0p3,3,full_emrmf,2.000000,0.000000,0.500000,0.300000,0.469618,0.313763,0.985760,0.798681,0.051544
springer_revision_full_20260530,run_logs/20260530T210623089Z_full-emrmf_p2_g0_d0p5_loss0p3_run04.csv,2026-05-30T21:06:23.089Z,2026-05-30T21:06:23.089Z,full-emrmf_p2_g0_d0p5_loss0p3,4,full_emrmf,2.000000,0.000000,0.500000,0.300000,0.442920,0.319147,1.030443,0.800523,0.044552
springer_revision_full_20260530,run_logs/20260530T210623090Z_full-emrmf_p2_g0_d0p5_loss0p3_run05.csv,2026-05-30T21:06:23.090Z,2026-05-30T21:06:23.090Z,full-emrmf_p2_g0_d0p5_loss0p3,5,full_emrmf,2.000000,0.000000,0.500000,0.300000,0.451433,0.308843,0.984005,0.781655,0.044489
springer_revision_full_20260530,run_logs/20260530T210623090Z_full-emrmf_p2_g0_d2_loss0p1_run01.csv,2026-05-30T21:06:23.090Z,2026-05-30T21:06:23.091Z,full-emrmf_p2_g0_d2_loss0p1,1,full_emrmf,2.000000,0.000000,2.000000,0.100000,0.452497,0.300566,1.367800,0.813869,0.049345
springer_revision_full_20260530,run_logs/20260530T210623091Z_full-emrmf_p2_g0_d2_loss0p1_run02.csv,2026-05-30T21:06:23.091Z,2026-05-30T21:06:23.092Z,full-emrmf_p2_g0_d2_loss0p1,2,full_emrmf,2.000000,0.000000,2.000000,0.100000,0.474534,0.323174,1.381114,0.786899,0.056020
springer_revision_full_20260530,run_logs/20260530T210623092Z_full-emrmf_p2_g0_d2_loss0p1_run03.csv,2026-05-30T21:06:23.092Z,2026-05-30T21:06:23.093Z,full-emrmf_p2_g0_d2_loss0p1,3,full_emrmf,2.000000,0.000000,2.000000,0.100000,0.434352,0.308196,1.368013,0.787798,0.054286
springer_revision_full_20260530,run_logs/20260530T210623093Z_full-emrmf_p2_g0_d2_loss0p1_run04.csv,2026-05-30T21:06:23.093Z,2026-05-30T21:06:23.094Z,full-emrmf_p2_g0_d2_loss0p1,4,full_emrmf,2.000000,0.000000,2.000000,0.100000,0.454169,0.313652,1.379997,0.776348,0.057583
springer_revision_full_20260530,run_logs/20260530T210623094Z_full-emrmf_p2_g0_d2_loss0p1_run05.csv,2026-05-30T21:06:23.094Z,2026-05-30T21:06:23.095Z,full-emrmf_p2_g0_d2_loss0p1,5,full_emrmf,2.000000,0.000000,2.000000,0.100000,0.457007,0.309967,1.354970,0.771681,0.058417
springer_revision_full_20260530,run_logs/20260530T210623095Z_full-emrmf_p2_g0_d2_loss0p3_run01.csv,2026-05-30T21:06:23.095Z,2026-05-30T21:06:23.096Z,full-emrmf_p2_g0_d2_loss0p3,1,full_emrmf,2.000000,0.000000,2.000000,0.300000,0.638507,0.433190,1.557731,0.696413,0.065974
springer_revision_full_20260530,run_logs/20260530T210623096Z_full-emrmf_p2_g0_d2_loss0p3_run02.csv,2026-05-30T21:06:23.096Z,2026-05-30T21:06:23.097Z,full-emrmf_p2_g0_d2_loss0p3,2,full_emrmf,2.000000,0.000000,2.000000,0.300000,0.672472,0.440466,1.549548,0.679763,0.061646
springer_revision_full_20260530,run_logs/20260530T210623097Z_full-emrmf_p2_g0_d2_loss0p3_run03.csv,2026-05-30T21:06:23.097Z,2026-05-30T21:06:23.097Z,full-emrmf_p2_g0_d2_loss0p3,3,full_emrmf,2.000000,0.000000,2.000000,0.300000,0.661211,0.455260,1.514630,0.673166,0.057273
springer_revision_full_20260530,run_logs/20260530T210623098Z_full-emrmf_p2_g0_d2_loss0p3_run04.csv,2026-05-30T21:06:23.098Z,2026-05-30T21:06:23.098Z,full-emrmf_p2_g0_d2_loss0p3,4,full_emrmf,2.000000,0.000000,2.000000,0.300000,0.652998,0.451263,1.558745,0.652171,0.061126
springer_revision_full_20260530,run_logs/20260530T210623099Z_full-emrmf_p2_g0_d2_loss0p3_run05.csv,2026-05-30T21:06:23.099Z,2026-05-30T21:06:23.099Z,full-emrmf_p2_g0_d2_loss0p3,5,full_emrmf,2.000000,0.000000,2.000000,0.300000,0.663896,0.461939,1.571854,0.663441,0.070922
springer_revision_full_20260530,run_logs/20260530T210623099Z_full-emrmf_p2_g0p25_d0p5_loss0p1_run01.csv,2026-05-30T21:06:23.099Z,2026-05-30T21:06:23.100Z,full-emrmf_p2_g0p25_d0p5_loss0p1,1,full_emrmf,2.000000,0.250000,0.500000,0.100000,0.277537,0.171013,0.833028,0.792941,0.039994
springer_revision_full_20260530,run_logs/20260530T210623100Z_full-emrmf_p2_g0p25_d0p5_loss0p1_run02.csv,2026-05-30T21:06:23.100Z,2026-05-30T21:06:23.101Z,full-emrmf_p2_g0p25_d0p5_loss0p1,2,full_emrmf,2.000000,0.250000,0.500000,0.100000,0.259030,0.193374,0.858417,0.790406,0.033442
springer_revision_full_20260530,run_logs/20260530T210623101Z_full-emrmf_p2_g0p25_d0p5_loss0p1_run03.csv,2026-05-30T21:06:23.101Z,2026-05-30T21:06:23.102Z,full-emrmf_p2_g0p25_d0p5_loss0p1,3,full_emrmf,2.000000,0.250000,0.500000,0.100000,0.305495,0.186704,0.799552,0.775846,0.039471
springer_revision_full_20260530,run_logs/20260530T210623102Z_full-emrmf_p2_g0p25_d0p5_loss0p1_run04.csv,2026-05-30T21:06:23.102Z,2026-05-30T21:06:23.103Z,full-emrmf_p2_g0p25_d0p5_loss0p1,4,full_emrmf,2.000000,0.250000,0.500000,0.100000,0.286871,0.184622,0.822833,0.779138,0.031625
springer_revision_full_20260530,run_logs/20260530T210623103Z_full-emrmf_p2_g0p25_d0p5_loss0p1_run05.csv,2026-05-30T21:06:23.103Z,2026-05-30T21:06:23.104Z,full-emrmf_p2_g0p25_d0p5_loss0p1,5,full_emrmf,2.000000,0.250000,0.500000,0.100000,0.286201,0.196125,0.846750,0.776693,0.036799
springer_revision_full_20260530,run_logs/20260530T210623104Z_full-emrmf_p2_g0p25_d0p5_loss0p3_run01.csv,2026-05-30T21:06:23.104Z,2026-05-30T21:06:23.104Z,full-emrmf_p2_g0p25_d0p5_loss0p3,1,full_emrmf,2.000000,0.250000,0.500000,0.300000,0.485381,0.332970,0.998378,0.720578,0.045557
springer_revision_full_20260530,run_logs/20260530T210623105Z_full-emrmf_p2_g0p25_d0p5_loss0p3_run02.csv,2026-05-30T21:06:23.105Z,2026-05-30T21:06:23.105Z,full-emrmf_p2_g0p25_d0p5_loss0p3,2,full_emrmf,2.000000,0.250000,0.500000,0.300000,0.440221,0.316741,1.007968,0.717309,0.046348
springer_revision_full_20260530,run_logs/20260530T210623106Z_full-emrmf_p2_g0p25_d0p5_loss0p3_run03.csv,2026-05-30T21:06:23.106Z,2026-05-30T21:06:23.106Z,full-emrmf_p2_g0p25_d0p5_loss0p3,3,full_emrmf,2.000000,0.250000,0.500000,0.300000,0.446419,0.341014,0.983524,0.700949,0.052829
springer_revision_full_20260530,run_logs/20260530T210623106Z_full-emrmf_p2_g0p25_d0p5_loss0p3_run04.csv,2026-05-30T21:06:23.106Z,2026-05-30T21:06:23.107Z,full-emrmf_p2_g0p25_d0p5_loss0p3,4,full_emrmf,2.000000,0.250000,0.500000,0.300000,0.445448,0.345762,1.051376,0.699503,0.051055
springer_revision_full_20260530,run_logs/20260530T210623107Z_full-emrmf_p2_g0p25_d0p5_loss0p3_run05.csv,2026-05-30T21:06:23.107Z,2026-05-30T21:06:23.108Z,full-emrmf_p2_g0p25_d0p5_loss0p3,5,full_emrmf,2.000000,0.250000,0.500000,0.300000,0.476500,0.324043,1.010186,0.693402,0.053984
springer_revision_full_20260530,run_logs/20260530T210623108Z_full-emrmf_p2_g0p25_d2_loss0p1_run01.csv,2026-05-30T21:06:23.108Z,2026-05-30T21:06:23.108Z,full-emrmf_p2_g0p25_d2_loss0p1,1,full_emrmf,2.000000,0.250000,2.000000,0.100000,0.527092,0.352638,1.363529,0.490053,0.028018
springer_revision_full_20260530,run_logs/20260530T210623109Z_full-emrmf_p2_g0p25_d2_loss0p1_run02.csv,2026-05-30T21:06:23.109Z,2026-05-30T21:06:23.109Z,full-emrmf_p2_g0p25_d2_loss0p1,2,full_emrmf,2.000000,0.250000,2.000000,0.100000,0.501261,0.374400,1.376356,0.487327,0.027209
springer_revision_full_20260530,run_logs/20260530T210623109Z_full-emrmf_p2_g0p25_d2_loss0p1_run03.csv,2026-05-30T21:06:23.109Z,2026-05-30T21:06:23.110Z,full-emrmf_p2_g0p25_d2_loss0p1,3,full_emrmf,2.000000,0.250000,2.000000,0.100000,0.534494,0.353896,1.389562,0.478300,0.036139
springer_revision_full_20260530,run_logs/20260530T210623110Z_full-emrmf_p2_g0p25_d2_loss0p1_run04.csv,2026-05-30T21:06:23.110Z,2026-05-30T21:06:23.111Z,full-emrmf_p2_g0p25_d2_loss0p1,4,full_emrmf,2.000000,0.250000,2.000000,0.100000,0.510069,0.369854,1.414165,0.476701,0.030133
springer_revision_full_20260530,run_logs/20260530T210623111Z_full-emrmf_p2_g0p25_d2_loss0p1_run05.csv,2026-05-30T21:06:23.111Z,2026-05-30T21:06:23.112Z,full-emrmf_p2_g0p25_d2_loss0p1,5,full_emrmf,2.000000,0.250000,2.000000,0.100000,0.552797,0.378010,1.385059,0.460507,0.038464
springer_revision_full_20260530,run_logs/20260530T210623112Z_full-emrmf_p2_g0p25_d2_loss0p3_run01.csv,2026-05-30T21:06:23.112Z,2026-05-30T21:06:23.113Z,full-emrmf_p2_g0p25_d2_loss0p3,1,full_emrmf,2.000000,0.250000,2.000000,0.300000,0.718667,0.477232,1.540949,0.426477,0.040563
springer_revision_full_20260530,run_logs/20260530T210623113Z_full-emrmf_p2_g0p25_d2_loss0p3_run02.csv,2026-05-30T21:06:23.113Z,2026-05-30T21:06:23.114Z,full-emrmf_p2_g0p25_d2_loss0p3,2,full_emrmf,2.000000,0.250000,2.000000,0.300000,0.727928,0.478436,1.534751,0.413097,0.039253
springer_revision_full_20260530,run_logs/20260530T210623114Z_full-emrmf_p2_g0p25_d2_loss0p3_run03.csv,2026-05-30T21:06:23.114Z,2026-05-30T21:06:23.114Z,full-emrmf_p2_g0p25_d2_loss0p3,3,full_emrmf,2.000000,0.250000,2.000000,0.300000,0.709816,0.491668,1.534821,0.409579,0.038361
springer_revision_full_20260530,run_logs/20260530T210623115Z_full-emrmf_p2_g0p25_d2_loss0p3_run04.csv,2026-05-30T21:06:23.115Z,2026-05-30T21:06:23.115Z,full-emrmf_p2_g0p25_d2_loss0p3,4,full_emrmf,2.000000,0.250000,2.000000,0.300000,0.700233,0.472701,1.584471,0.401463,0.041361
springer_revision_full_20260530,run_logs/20260530T210623115Z_full-emrmf_p2_g0p25_d2_loss0p3_run05.csv,2026-05-30T21:06:23.115Z,2026-05-30T21:06:23.116Z,full-emrmf_p2_g0p25_d2_loss0p3,5,full_emrmf,2.000000,0.250000,2.000000,0.300000,0.698691,0.490215,1.578664,0.400982,0.039047
springer_revision_full_20260530,run_logs/20260530T210623116Z_full-emrmf_p2_g0p5_d0p5_loss0p1_run01.csv,2026-05-30T21:06:23.116Z,2026-05-30T21:06:23.117Z,full-emrmf_p2_g0p5_d0p5_loss0p1,1,full_emrmf,2.000000,0.500000,0.500000,0.100000,0.302505,0.218392,0.848342,0.698783,0.037234
springer_revision_full_20260530,run_logs/20260530T210623117Z_full-emrmf_p2_g0p5_d0p5_loss0p1_run02.csv,2026-05-30T21:06:23.117Z,2026-05-30T21:06:23.117Z,full-emrmf_p2_g0p5_d0p5_loss0p1,2,full_emrmf,2.000000,0.500000,0.500000,0.100000,0.297443,0.219495,0.817561,0.687295,0.042060
springer_revision_full_20260530,run_logs/20260530T210623117Z_full-emrmf_p2_g0p5_d0p5_loss0p1_run03.csv,2026-05-30T21:06:23.117Z,2026-05-30T21:06:23.118Z,full-emrmf_p2_g0p5_d0p5_loss0p1,3,full_emrmf,2.000000,0.500000,0.500000,0.100000,0.313922,0.207905,0.810991,0.690160,0.038549
springer_revision_full_20260530,run_logs/20260530T210623118Z_full-emrmf_p2_g0p5_d0p5_loss0p1_run04.csv,2026-05-30T21:06:23.118Z,2026-05-30T21:06:23.118Z,full-emrmf_p2_g0p5_d0p5_loss0p1,4,full_emrmf,2.000000,0.500000,0.500000,0.100000,0.311592,0.206100,0.836507,0.679110,0.043859
springer_revision_full_20260530,run_logs/20260530T210623119Z_full-emrmf_p2_g0p5_d0p5_loss0p1_run05.csv,2026-05-30T21:06:23.119Z,2026-05-30T21:06:23.119Z,full-emrmf_p2_g0p5_d0p5_loss0p1,5,full_emrmf,2.000000,0.500000,0.500000,0.100000,0.306961,0.193294,0.851123,0.677743,0.045330
springer_revision_full_20260530,run_logs/20260530T210623119Z_full-emrmf_p2_g0p5_d0p5_loss0p3_run01.csv,2026-05-30T21:06:23.119Z,2026-05-30T21:06:23.119Z,full-emrmf_p2_g0p5_d0p5_loss0p3,1,full_emrmf,2.000000,0.500000,0.500000,0.300000,0.488273,0.331643,1.053826,0.636121,0.048869
springer_revision_full_20260530,run_logs/20260530T210623120Z_full-emrmf_p2_g0p5_d0p5_loss0p3_run02.csv,2026-05-30T21:06:23.120Z,2026-05-30T21:06:23.120Z,full-emrmf_p2_g0p5_d0p5_loss0p3,2,full_emrmf,2.000000,0.500000,0.500000,0.300000,0.483445,0.333967,1.025660,0.624161,0.045646
springer_revision_full_20260530,run_logs/20260530T210623120Z_full-emrmf_p2_g0p5_d0p5_loss0p3_run03.csv,2026-05-30T21:06:23.120Z,2026-05-30T21:06:23.120Z,full-emrmf_p2_g0p5_d0p5_loss0p3,3,full_emrmf,2.000000,0.500000,0.500000,0.300000,0.461016,0.326816,1.012845,0.618482,0.053856
springer_revision_full_20260530,run_logs/20260530T210623121Z_full-emrmf_p2_g0p5_d0p5_loss0p3_run04.csv,2026-05-30T21:06:23.121Z,2026-05-30T21:06:23.121Z,full-emrmf_p2_g0p5_d0p5_loss0p3,4,full_emrmf,2.000000,0.500000,0.500000,0.300000,0.471474,0.341404,1.044140,0.624644,0.056027
springer_revision_full_20260530,run_logs/20260530T210623121Z_full-emrmf_p2_g0p5_d0p5_loss0p3_run05.csv,2026-05-30T21:06:23.121Z,2026-05-30T21:06:23.121Z,full-emrmf_p2_g0p5_d0p5_loss0p3,5,full_emrmf,2.000000,0.500000,0.500000,0.300000,0.490646,0.343167,1.023334,0.607096,0.050605
springer_revision_full_20260530,run_logs/20260530T210623121Z_full-emrmf_p2_g0p5_d2_loss0p1_run01.csv,2026-05-30T21:06:23.121Z,2026-05-30T21:06:23.122Z,full-emrmf_p2_g0p5_d2_loss0p1,1,full_emrmf,2.000000,0.500000,2.000000,0.100000,0.555000,0.386003,1.397926,0.294185,0.025242
springer_revision_full_20260530,run_logs/20260530T210623122Z_full-emrmf_p2_g0p5_d2_loss0p1_run02.csv,2026-05-30T21:06:23.122Z,2026-05-30T21:06:23.122Z,full-emrmf_p2_g0p5_d2_loss0p1,2,full_emrmf,2.000000,0.500000,2.000000,0.100000,0.567625,0.374631,1.385868,0.293480,0.029074
springer_revision_full_20260530,run_logs/20260530T210623123Z_full-emrmf_p2_g0p5_d2_loss0p1_run03.csv,2026-05-30T21:06:23.123Z,2026-05-30T21:06:23.123Z,full-emrmf_p2_g0p5_d2_loss0p1,3,full_emrmf,2.000000,0.500000,2.000000,0.100000,0.576224,0.400581,1.364586,0.295725,0.025647
springer_revision_full_20260530,run_logs/20260530T210623123Z_full-emrmf_p2_g0p5_d2_loss0p1_run04.csv,2026-05-30T21:06:23.123Z,2026-05-30T21:06:23.123Z,full-emrmf_p2_g0p5_d2_loss0p1,4,full_emrmf,2.000000,0.500000,2.000000,0.100000,0.561396,0.375250,1.393431,0.288817,0.024043
springer_revision_full_20260530,run_logs/20260530T210623123Z_full-emrmf_p2_g0p5_d2_loss0p1_run05.csv,2026-05-30T21:06:23.123Z,2026-05-30T21:06:23.124Z,full-emrmf_p2_g0p5_d2_loss0p1,5,full_emrmf,2.000000,0.500000,2.000000,0.100000,0.559808,0.379184,1.409816,0.284554,0.021353
springer_revision_full_20260530,run_logs/20260530T210623124Z_full-emrmf_p2_g0p5_d2_loss0p3_run01.csv,2026-05-30T21:06:23.124Z,2026-05-30T21:06:23.124Z,full-emrmf_p2_g0p5_d2_loss0p3,1,full_emrmf,2.000000,0.500000,2.000000,0.300000,0.737161,0.495246,1.561404,0.261951,0.027825
springer_revision_full_20260530,run_logs/20260530T210623124Z_full-emrmf_p2_g0p5_d2_loss0p3_run02.csv,2026-05-30T21:06:23.124Z,2026-05-30T21:06:23.125Z,full-emrmf_p2_g0p5_d2_loss0p3,2,full_emrmf,2.000000,0.500000,2.000000,0.300000,0.722985,0.502675,1.591413,0.251037,0.026157
springer_revision_full_20260530,run_logs/20260530T210623125Z_full-emrmf_p2_g0p5_d2_loss0p3_run03.csv,2026-05-30T21:06:23.125Z,2026-05-30T21:06:23.125Z,full-emrmf_p2_g0p5_d2_loss0p3,3,full_emrmf,2.000000,0.500000,2.000000,0.300000,0.710833,0.504980,1.526414,0.250667,0.031302
springer_revision_full_20260530,run_logs/20260530T210623125Z_full-emrmf_p2_g0p5_d2_loss0p3_run04.csv,2026-05-30T21:06:23.125Z,2026-05-30T21:06:23.126Z,full-emrmf_p2_g0p5_d2_loss0p3,4,full_emrmf,2.000000,0.500000,2.000000,0.300000,0.710703,0.507814,1.536795,0.248035,0.027244
springer_revision_full_20260530,run_logs/20260530T210623126Z_full-emrmf_p2_g0p5_d2_loss0p3_run05.csv,2026-05-30T21:06:23.126Z,2026-05-30T21:06:23.126Z,full-emrmf_p2_g0p5_d2_loss0p3,5,full_emrmf,2.000000,0.500000,2.000000,0.300000,0.752045,0.518893,1.605373,0.242741,0.024441
springer_revision_full_20260530,run_logs/20260530T210623126Z_full-emrmf_p2_g1_d0p5_loss0p1_run01.csv,2026-05-30T21:06:23.126Z,2026-05-30T21:06:23.127Z,full-emrmf_p2_g1_d0p5_loss0p1,1,full_emrmf,2.000000,1.000000,0.500000,0.100000,0.328665,0.243957,0.868847,0.533140,0.047599
